Date,Source,Season,Production
2024-05-07 00:00:00,Wind,Spring,2917
2023-02-20 00:00:00,Wind,Winter,3125
2023-10-17 00:00:00,Wind,Fall,7154
2020-12-18 00:00:00,Wind,Winter,5875
2020-05-29 00:00:00,Wind,Spring,7583
2023-08-14 00:00:00,Solar,Summer,9682
2021-05-04 00:00:00,Wind,Spring,14449
2021-03-01 00:00:00,Wind,Spring,5489
2025-02-04 00:00:00,Wind,Winter,4150
2023-05-20 00:00:00,Wind,Spring,9396
2021-02-20 00:00:00,Wind,Winter,11021
2023-06-08 00:00:00,Wind,Summer,4890
2021-08-11 00:00:00,Solar,Summer,1398
2022-04-16 00:00:00,Wind,Spring,5425
2020-02-22 00:00:00,Wind,Winter,11215
2020-09-20 00:00:00,Wind,Fall,1430
2025-07-26 00:00:00,Solar,Summer,12297
2020-07-07 00:00:00,Solar,Summer,4966
2024-10-14 00:00:00,Wind,Fall,4181
2021-01-10 00:00:00,Wind,Winter,4787
2020-05-26 00:00:00,Solar,Spring,7674
2022-06-11 00:00:00,Solar,Summer,4978
2021-11-15 00:00:00,Wind,Fall,3192
2024-02-17 00:00:00,Wind,Winter,2933
2021-08-04 00:00:00,Wind,Summer,1904
2022-02-24 00:00:00,Wind,Winter,4560
2021-04-25 00:00:00,Wind,Spring,10672
2022-10-10 00:00:00,Solar,Fall,4814
2020-06-07 00:00:00,Solar,Summer,4010
2023-03-20 00:00:00,Wind,Spring,1961
2022-04-16 00:00:00,Wind,Spring,6468
2023-02-21 00:00:00,Wind,Winter,1282
2025-09-16 00:00:00,Wind,Fall,13417
2025-10-15 00:00:00,Solar,Fall,8271
2022-04-30 00:00:00,Wind,Spring,4404
2023-03-16 00:00:00,Wind,Spring,12494
2020-06-18 00:00:00,Solar,Summer,4693
2022-05-13 00:00:00,Solar,Spring,5938
2020-11-05 00:00:00,Wind,Fall,6089
2025-04-29 00:00:00,Solar,Spring,6311
2023-05-04 00:00:00,Wind,Spring,3643
2025-11-17 00:00:00,Wind,Fall,5025
2021-07-01 00:00:00,Wind,Summer,651
2023-03-15 00:00:00,Solar,Spring,6484
2023-09-15 00:00:00,Solar,Fall,5974
2023-12-22 00:00:00,Wind,Winter,13587
2021-03-22 00:00:00,Wind,Spring,4054
2022-12-12 00:00:00,Wind,Winter,6733
2023-09-03 00:00:00,Solar,Fall,7094
2021-11-09 00:00:00,Wind,Fall,1819
2021-01-17 00:00:00,Wind,Winter,7552
2023-06-21 00:00:00,Wind,Summer,1637
2021-05-20 00:00:00,Wind,Spring,9869
2021-04-16 00:00:00,Wind,Spring,4456
2022-12-17 00:00:00,Wind,Winter,3658
2022-05-08 00:00:00,Wind,Spring,3605
2022-12-22 00:00:00,Wind,Winter,14188
2021-07-11 00:00:00,Solar,Summer,1524
2020-01-27 00:00:00,Wind,Winter,11841
2020-06-15 00:00:00,Solar,Summer,5662
2020-01-17 00:00:00,Wind,Winter,7060
2025-08-08 00:00:00,Wind,Summer,1377
2023-12-22 00:00:00,Wind,Winter,16098
2025-10-22 00:00:00,Solar,Fall,7599
2023-05-21 00:00:00,Wind,Spring,5316
2025-06-14 00:00:00,Wind,Summer,2727
2025-07-07 00:00:00,Wind,Summer,7413
2024-01-09 00:00:00,Wind,Winter,7152
2021-01-21 00:00:00,Wind,Winter,11117
2024-03-28 00:00:00,Wind,Spring,14268
2024-03-24 00:00:00,Wind,Spring,14489
2022-05-11 00:00:00,Wind,Spring,3997
2021-06-20 00:00:00,Wind,Summer,3126
2020-12-23 00:00:00,Wind,Winter,11166
2024-04-14 00:00:00,Solar,Spring,3777
2025-10-17 00:00:00,Wind,Fall,5705
2023-08-24 00:00:00,Wind,Summer,3806
2022-10-05 00:00:00,Wind,Fall,6523
2025-03-04 00:00:00,Wind,Spring,2922
2021-06-15 00:00:00,Wind,Summer,2375
2020-06-27 00:00:00,Wind,Summer,11830
2020-01-22 00:00:00,Wind,Winter,6702
2023-09-01 00:00:00,Wind,Fall,4962
2024-07-27 00:00:00,Wind,Summer,942
2024-09-12 00:00:00,Solar,Fall,11222
2022-09-05 00:00:00,Wind,Fall,5367
2022-06-22 00:00:00,Wind,Summer,2962
2023-09-06 00:00:00,Wind,Fall,2356
2020-08-26 00:00:00,Wind,Summer,1950
2021-02-19 00:00:00,Wind,Winter,4981
2022-06-14 00:00:00,Solar,Summer,6715
2020-02-22 00:00:00,Wind,Winter,12629
2022-09-14 00:00:00,Solar,Fall,5082
2024-06-15 00:00:00,Wind,Summer,11056
2023-01-01 00:00:00,Wind,Winter,9266
2021-09-05 00:00:00,Solar,Fall,2963
2023-11-24 00:00:00,Wind,Fall,9503
2024-05-26 00:00:00,Wind,Spring,3450
2025-09-23 00:00:00,Wind,Fall,4925
2022-08-28 00:00:00,Wind,Summer,3796
2023-11-17 00:00:00,Wind,Fall,4902
2024-12-15 00:00:00,Wind,Winter,9874
2020-08-22 00:00:00,Wind,Summer,10771
2020-10-03 00:00:00,Wind,Fall,2954
2024-06-04 00:00:00,Wind,Summer,4507
2024-05-03 00:00:00,Solar,Spring,10504
2020-02-06 00:00:00,Solar,Winter,4762
2025-01-19 00:00:00,Wind,Winter,931
2021-07-06 00:00:00,Wind,Summer,11191
2020-08-12 00:00:00,Solar,Summer,3755
2024-02-03 00:00:00,Wind,Winter,7803
2025-10-07 00:00:00,Solar,Fall,3821
2024-10-19 00:00:00,Wind,Fall,10146
2025-10-28 00:00:00,Wind,Fall,11254
2021-08-11 00:00:00,Wind,Summer,438
2024-02-05 00:00:00,Wind,Winter,8550
2022-09-28 00:00:00,Wind,Fall,2524
2024-12-18 00:00:00,Wind,Winter,15129
2022-02-06 00:00:00,Wind,Winter,13175
2022-10-12 00:00:00,Wind,Fall,584
2022-07-26 00:00:00,Wind,Summer,2482
2021-05-28 00:00:00,Solar,Spring,5503
2023-09-13 00:00:00,Wind,Fall,1538
2025-10-29 00:00:00,Wind,Fall,7794
2024-07-02 00:00:00,Solar,Summer,8030
2024-12-04 00:00:00,Wind,Winter,6973
2021-04-14 00:00:00,Wind,Spring,4020
2023-02-04 00:00:00,Solar,Winter,4372
2023-09-17 00:00:00,Wind,Fall,2904
2023-04-19 00:00:00,Wind,Spring,7469
2021-05-29 00:00:00,Wind,Spring,2960
2025-05-05 00:00:00,Wind,Spring,12112
2024-06-22 00:00:00,Wind,Summer,4950
2020-05-09 00:00:00,Wind,Spring,2119
2025-03-27 00:00:00,Wind,Spring,3241
2022-03-05 00:00:00,Wind,Spring,2368
2020-05-15 00:00:00,Wind,Spring,7692
2022-10-15 00:00:00,Wind,Fall,11169
2023-07-05 00:00:00,Wind,Summer,9980
2022-03-18 00:00:00,Wind,Spring,9550
2022-01-15 00:00:00,Solar,Winter,3590
2022-10-21 00:00:00,Wind,Fall,8623
2021-10-01 00:00:00,Wind,Fall,5384
2023-09-15 00:00:00,Solar,Fall,6137
2022-05-18 00:00:00,Wind,Spring,1431
2025-01-26 00:00:00,Wind,Winter,10617
2021-04-06 00:00:00,Wind,Spring,4973
2024-06-05 00:00:00,Solar,Summer,8338
2023-05-27 00:00:00,Solar,Spring,7001
2023-10-07 00:00:00,Solar,Fall,8412
2025-06-19 00:00:00,Wind,Summer,6656
2020-07-14 00:00:00,Solar,Summer,5502
2025-01-30 00:00:00,Wind,Winter,6843
2020-04-18 00:00:00,Solar,Spring,2403
2020-05-01 00:00:00,Wind,Spring,7607
2024-12-17 00:00:00,Wind,Winter,2584
2021-10-20 00:00:00,Wind,Fall,11312
2025-01-19 00:00:00,Solar,Winter,4287
2020-01-19 00:00:00,Wind,Winter,7168
2022-04-03 00:00:00,Wind,Spring,8072
2022-11-26 00:00:00,Wind,Fall,4098
2024-04-06 00:00:00,Wind,Spring,11113
2024-06-29 00:00:00,Wind,Summer,4606
2022-06-21 00:00:00,Solar,Summer,4725
2021-05-24 00:00:00,Wind,Spring,7606
2025-07-19 00:00:00,Wind,Summer,3591
2023-01-24 00:00:00,Wind,Winter,7138
2023-01-05 00:00:00,Wind,Winter,8718
2024-03-31 00:00:00,Wind,Spring,12871
2021-10-20 00:00:00,Wind,Fall,10723
2020-10-08 00:00:00,Wind,Fall,10734
2025-11-22 00:00:00,Wind,Fall,4238
2021-02-09 00:00:00,Wind,Winter,1690
2022-12-11 00:00:00,Wind,Winter,2435
2022-10-02 00:00:00,Wind,Fall,8595
2021-12-11 00:00:00,Wind,Winter,4734
2025-01-29 00:00:00,Wind,Winter,7676
2024-10-17 00:00:00,Wind,Fall,3148
2020-02-15 00:00:00,Wind,Winter,9345
2021-08-30 00:00:00,Wind,Summer,7498
2022-12-01 00:00:00,Wind,Winter,3707
2023-09-24 00:00:00,Wind,Fall,6907
2020-01-29 00:00:00,Wind,Winter,8170
2025-06-27 00:00:00,Wind,Summer,3718
2020-03-23 00:00:00,Wind,Spring,7815
2024-06-03 00:00:00,Solar,Summer,6838
2020-06-03 00:00:00,Wind,Summer,4054
2024-03-15 00:00:00,Wind,Spring,11551
2020-05-06 00:00:00,Wind,Spring,2902
2022-06-20 00:00:00,Wind,Summer,4120
2022-08-04 00:00:00,Wind,Summer,2352
2025-06-05 00:00:00,Wind,Summer,3520
2024-05-22 00:00:00,Wind,Spring,3246
2021-05-31 00:00:00,Solar,Spring,8251
2025-05-17 00:00:00,Solar,Spring,5091
2023-06-08 00:00:00,Wind,Summer,4963
2020-06-10 00:00:00,Solar,Summer,3476
2021-04-06 00:00:00,Wind,Spring,4483
2020-05-12 00:00:00,Wind,Spring,5427
2021-10-22 00:00:00,Wind,Fall,7756
2020-10-25 00:00:00,Wind,Fall,5286
2024-11-10 00:00:00,Solar,Fall,2337
2020-08-27 00:00:00,Wind,Summer,746
2020-12-08 00:00:00,Wind,Winter,2927
2020-02-25 00:00:00,Wind,Winter,11340
2025-05-25 00:00:00,Wind,Spring,7827
2024-10-29 00:00:00,Wind,Fall,2469
2023-06-12 00:00:00,Wind,Summer,1550
2022-06-11 00:00:00,Solar,Summer,3464
2024-10-14 00:00:00,Wind,Fall,4669
2023-11-29 00:00:00,Wind,Fall,3138
2023-05-11 00:00:00,Wind,Spring,3543
2022-05-30 00:00:00,Wind,Spring,3358
2023-04-20 00:00:00,Wind,Spring,9578
2025-10-26 00:00:00,Wind,Fall,14457
2021-06-03 00:00:00,Solar,Summer,4373
2022-05-09 00:00:00,Solar,Spring,1377
2021-12-20 00:00:00,Wind,Winter,3033
2023-10-09 00:00:00,Wind,Fall,1355
2023-09-15 00:00:00,Wind,Fall,3113
2023-09-08 00:00:00,Wind,Fall,1193
2020-06-24 00:00:00,Wind,Summer,4927
2024-11-30 00:00:00,Wind,Fall,4784
2025-04-14 00:00:00,Wind,Spring,625
2021-08-13 00:00:00,Wind,Summer,1385
2021-07-06 00:00:00,Wind,Summer,3252
2020-05-02 00:00:00,Wind,Spring,4527
2021-09-25 00:00:00,Wind,Fall,1626
2025-09-13 00:00:00,Wind,Fall,5473
2022-05-03 00:00:00,Wind,Spring,3913
2022-05-31 00:00:00,Wind,Spring,629
2021-04-04 00:00:00,Wind,Spring,1822
2022-05-02 00:00:00,Solar,Spring,6399
2022-04-22 00:00:00,Wind,Spring,4924
2021-12-06 00:00:00,Wind,Winter,6810
2021-12-11 00:00:00,Wind,Winter,7205
2025-02-28 00:00:00,Wind,Winter,4602
2023-02-09 00:00:00,Wind,Winter,2302
2020-10-16 00:00:00,Wind,Fall,4771
2023-10-17 00:00:00,Wind,Fall,9601
2025-10-21 00:00:00,Wind,Fall,16078
2023-11-07 00:00:00,Wind,Fall,10062
2025-10-30 00:00:00,Wind,Fall,7973
2020-10-19 00:00:00,Wind,Fall,1282
2023-09-08 00:00:00,Wind,Fall,1364
2025-10-19 00:00:00,Wind,Fall,12954
2022-11-13 00:00:00,Solar,Fall,2623
2021-02-24 00:00:00,Wind,Winter,6614
2023-04-16 00:00:00,Solar,Spring,10098
2024-08-19 00:00:00,Wind,Summer,2334
2024-03-01 00:00:00,Wind,Spring,13391
2025-04-25 00:00:00,Wind,Spring,5109
2025-06-05 00:00:00,Wind,Summer,2919
2024-05-04 00:00:00,Wind,Spring,3018
2023-08-19 00:00:00,Solar,Summer,5543
2024-03-21 00:00:00,Solar,Spring,3781
2021-04-05 00:00:00,Wind,Spring,3111
2021-05-19 00:00:00,Wind,Spring,3897
2023-12-21 00:00:00,Wind,Winter,14043
2025-02-22 00:00:00,Wind,Winter,10381
2021-02-07 00:00:00,Wind,Winter,1739
2025-05-10 00:00:00,Wind,Spring,7169
2025-02-25 00:00:00,Wind,Winter,13221
2024-07-02 00:00:00,Wind,Summer,2993
2023-05-25 00:00:00,Wind,Spring,7649
2022-04-13 00:00:00,Solar,Spring,3243
2025-02-15 00:00:00,Wind,Winter,3681
2022-04-19 00:00:00,Wind,Spring,2287
2021-02-14 00:00:00,Wind,Winter,10047
2024-01-13 00:00:00,Wind,Winter,2005
2024-06-23 00:00:00,Wind,Summer,1679
2023-06-23 00:00:00,Wind,Summer,2045
2022-12-13 00:00:00,Wind,Winter,2696
2023-10-03 00:00:00,Wind,Fall,4434
2023-07-13 00:00:00,Solar,Summer,9653
2020-04-19 00:00:00,Wind,Spring,4146
2022-12-01 00:00:00,Wind,Winter,3999
2025-06-23 00:00:00,Wind,Summer,9992
2020-09-08 00:00:00,Wind,Fall,1554
2024-07-03 00:00:00,Wind,Summer,9354
2025-07-25 00:00:00,Wind,Summer,2035
2021-06-20 00:00:00,Solar,Summer,3778
2023-05-31 00:00:00,Wind,Spring,7123
2021-05-01 00:00:00,Solar,Spring,3323
2023-04-02 00:00:00,Wind,Spring,12812
2022-01-08 00:00:00,Wind,Winter,10733
2024-02-23 00:00:00,Wind,Winter,16191
2021-01-22 00:00:00,Wind,Winter,3817
2025-07-05 00:00:00,Wind,Summer,2489
2024-04-18 00:00:00,Solar,Spring,8623
2024-10-24 00:00:00,Wind,Fall,6796
2023-08-08 00:00:00,Wind,Summer,2582
2020-01-13 00:00:00,Wind,Winter,9926
2025-06-27 00:00:00,Solar,Summer,11541
2024-07-01 00:00:00,Wind,Summer,1695
2024-05-11 00:00:00,Wind,Spring,3472
2025-09-07 00:00:00,Wind,Fall,7231
2023-11-19 00:00:00,Wind,Fall,17786
2020-12-11 00:00:00,Wind,Winter,6188
2020-08-28 00:00:00,Wind,Summer,4524
2025-02-04 00:00:00,Solar,Winter,8211
2020-02-09 00:00:00,Wind,Winter,11052
2022-04-13 00:00:00,Wind,Spring,1227
2021-10-24 00:00:00,Wind,Fall,3438
2024-10-24 00:00:00,Wind,Fall,6302
2023-02-16 00:00:00,Wind,Winter,4250
2024-06-11 00:00:00,Wind,Summer,1800
2020-10-16 00:00:00,Wind,Fall,1207
2020-06-28 00:00:00,Wind,Summer,4867
2024-03-23 00:00:00,Wind,Spring,12855
2025-08-13 00:00:00,Wind,Summer,1056
2022-07-04 00:00:00,Wind,Summer,3580
2022-04-18 00:00:00,Solar,Spring,5600
2025-08-18 00:00:00,Solar,Summer,7367
2024-11-17 00:00:00,Wind,Fall,4964
2023-04-30 00:00:00,Wind,Spring,1696
2020-03-20 00:00:00,Wind,Spring,3316
2023-12-15 00:00:00,Solar,Winter,4274
2021-11-28 00:00:00,Wind,Fall,10375
2025-10-31 00:00:00,Wind,Fall,15246
2022-10-05 00:00:00,Wind,Fall,14483
2025-06-23 00:00:00,Wind,Summer,11567
2023-03-01 00:00:00,Wind,Spring,7450
2022-12-12 00:00:00,Wind,Winter,3288
2021-11-12 00:00:00,Wind,Fall,3879
2023-12-21 00:00:00,Wind,Winter,19358
2024-10-25 00:00:00,Wind,Fall,6941
2023-02-24 00:00:00,Wind,Winter,3224
2022-07-08 00:00:00,Solar,Summer,7531
2020-11-08 00:00:00,Wind,Fall,4275
2021-11-01 00:00:00,Wind,Fall,9125
2024-11-23 00:00:00,Wind,Fall,8044
2024-12-23 00:00:00,Wind,Winter,17108
2023-11-15 00:00:00,Wind,Fall,4402
2020-07-29 00:00:00,Solar,Summer,4027
2020-03-01 00:00:00,Wind,Spring,8574
2020-12-16 00:00:00,Wind,Winter,8045
2021-11-02 00:00:00,Wind,Fall,4888
2020-11-09 00:00:00,Wind,Fall,3308
2023-10-04 00:00:00,Wind,Fall,2628
2024-02-16 00:00:00,Wind,Winter,4567
2020-03-21 00:00:00,Wind,Spring,10973
2021-08-08 00:00:00,Wind,Summer,5042
2021-05-29 00:00:00,Wind,Spring,2581
2023-09-08 00:00:00,Solar,Fall,7239
2024-01-16 00:00:00,Wind,Winter,1868
2025-06-26 00:00:00,Wind,Summer,4580
2021-09-28 00:00:00,Wind,Fall,1599
2020-03-06 00:00:00,Wind,Spring,10808
2021-10-10 00:00:00,Wind,Fall,1374
2025-06-07 00:00:00,Wind,Summer,13408
2023-12-02 00:00:00,Solar,Winter,4402
2020-06-09 00:00:00,Wind,Summer,2462
2025-07-14 00:00:00,Wind,Summer,8818
2021-02-05 00:00:00,Wind,Winter,2566
2023-02-02 00:00:00,Wind,Winter,7011
2023-05-26 00:00:00,Solar,Spring,11645
2024-08-03 00:00:00,Solar,Summer,10343
2022-10-14 00:00:00,Wind,Fall,3451
2025-08-12 00:00:00,Solar,Summer,10561
2022-03-28 00:00:00,Wind,Spring,1693
2025-05-02 00:00:00,Wind,Spring,3410
2025-04-13 00:00:00,Wind,Spring,5953
2020-10-09 00:00:00,Wind,Fall,3453
2025-08-06 00:00:00,Wind,Summer,3916
2021-06-11 00:00:00,Wind,Summer,2176
2020-06-19 00:00:00,Solar,Summer,3181
2023-01-24 00:00:00,Wind,Winter,7104
2020-09-15 00:00:00,Wind,Fall,833
2023-07-24 00:00:00,Wind,Summer,4430
2025-07-06 00:00:00,Wind,Summer,14176
2021-04-15 00:00:00,Wind,Spring,9189
2025-03-22 00:00:00,Wind,Spring,4464
2024-01-04 00:00:00,Wind,Winter,11461
2023-02-17 00:00:00,Wind,Winter,8100
2024-05-20 00:00:00,Wind,Spring,1616
2024-01-27 00:00:00,Wind,Winter,5738
2023-08-31 00:00:00,Wind,Summer,10018
2021-02-19 00:00:00,Wind,Winter,4793
2021-07-08 00:00:00,Solar,Summer,5195
2023-05-19 00:00:00,Wind,Spring,6367
2021-01-29 00:00:00,Wind,Winter,14125
2022-06-01 00:00:00,Wind,Summer,2172
2020-04-30 00:00:00,Wind,Spring,14234
2021-09-22 00:00:00,Wind,Fall,2338
2024-02-02 00:00:00,Wind,Winter,4279
2022-07-24 00:00:00,Solar,Summer,7307
2021-05-25 00:00:00,Wind,Spring,14393
2023-07-17 00:00:00,Wind,Summer,2338
2024-06-08 00:00:00,Solar,Summer,4101
2022-07-19 00:00:00,Wind,Summer,5523
2020-11-16 00:00:00,Wind,Fall,9212
2024-02-02 00:00:00,Wind,Winter,6383
2020-06-25 00:00:00,Wind,Summer,1654
2025-07-10 00:00:00,Wind,Summer,3466
2022-06-03 00:00:00,Wind,Summer,2794
2020-06-18 00:00:00,Wind,Summer,1786
2024-03-21 00:00:00,Wind,Spring,2332
2023-04-25 00:00:00,Wind,Spring,2739
2022-01-07 00:00:00,Wind,Winter,9573
2023-04-18 00:00:00,Wind,Spring,12157
2023-03-26 00:00:00,Wind,Spring,14251
2023-12-19 00:00:00,Wind,Winter,9075
2022-10-26 00:00:00,Wind,Fall,6850
2025-06-03 00:00:00,Wind,Summer,5477
2020-06-17 00:00:00,Wind,Summer,1304
2025-08-29 00:00:00,Wind,Summer,8790
2020-02-16 00:00:00,Wind,Winter,13620
2020-09-15 00:00:00,Wind,Fall,3135
2022-02-07 00:00:00,Solar,Winter,6367
2021-09-18 00:00:00,Wind,Fall,2374
2023-05-09 00:00:00,Wind,Spring,2754
2024-03-18 00:00:00,Solar,Spring,3934
2024-01-10 00:00:00,Wind,Winter,2707
2020-12-24 00:00:00,Wind,Winter,10311
2024-06-10 00:00:00,Wind,Summer,7335
2022-11-09 00:00:00,Wind,Fall,9198
2024-11-11 00:00:00,Wind,Fall,2550
2022-12-05 00:00:00,Wind,Winter,1646
2020-01-06 00:00:00,Wind,Winter,6114
2023-08-21 00:00:00,Wind,Summer,1791
2020-01-12 00:00:00,Wind,Winter,4993
2024-10-12 00:00:00,Wind,Fall,6137
2020-11-09 00:00:00,Solar,Fall,2889
2022-09-13 00:00:00,Wind,Fall,2581
2020-03-29 00:00:00,Wind,Spring,13630
2025-02-15 00:00:00,Wind,Winter,5661
2025-08-27 00:00:00,Wind,Summer,2252
2023-07-12 00:00:00,Wind,Summer,3539
2025-01-02 00:00:00,Wind,Winter,6369
2021-02-19 00:00:00,Wind,Winter,6811
2025-09-23 00:00:00,Wind,Fall,7896
2022-07-10 00:00:00,Wind,Summer,4514
2021-03-26 00:00:00,Wind,Spring,3646
2021-10-15 00:00:00,Wind,Fall,1575
2025-02-07 00:00:00,Wind,Winter,10457
2025-10-10 00:00:00,Wind,Fall,3559
2023-06-22 00:00:00,Wind,Summer,9514
2022-02-24 00:00:00,Wind,Winter,7938
2025-01-15 00:00:00,Wind,Winter,3431
2021-07-28 00:00:00,Wind,Summer,3354
2025-05-05 00:00:00,Wind,Spring,15064
2023-02-12 00:00:00,Wind,Winter,4192
2021-10-05 00:00:00,Wind,Fall,10165
2022-07-16 00:00:00,Wind,Summer,4533
2023-05-02 00:00:00,Solar,Spring,8967
2021-05-22 00:00:00,Wind,Spring,12712
2025-04-14 00:00:00,Wind,Spring,479
2022-08-19 00:00:00,Solar,Summer,6190
2020-11-12 00:00:00,Wind,Fall,5261
2020-06-05 00:00:00,Wind,Summer,3265
2021-08-10 00:00:00,Wind,Summer,1248
2023-02-15 00:00:00,Wind,Winter,4757
2021-07-26 00:00:00,Solar,Summer,5093
2022-02-06 00:00:00,Wind,Winter,17304
2020-12-20 00:00:00,Wind,Winter,5429
2024-05-29 00:00:00,Wind,Spring,11498
2023-03-14 00:00:00,Wind,Spring,6322
2023-03-17 00:00:00,Wind,Spring,6610
2020-08-08 00:00:00,Wind,Summer,1149
2021-05-02 00:00:00,Wind,Spring,2502
2021-01-21 00:00:00,Wind,Winter,11579
2020-07-04 00:00:00,Wind,Summer,3974
2020-08-07 00:00:00,Solar,Summer,4514
2020-04-01 00:00:00,Wind,Spring,3851
2022-09-15 00:00:00,Wind,Fall,1567
2023-02-16 00:00:00,Wind,Winter,7146
2024-05-18 00:00:00,Wind,Spring,677
2020-12-30 00:00:00,Wind,Winter,2807
2024-04-28 00:00:00,Wind,Spring,8476
2021-03-23 00:00:00,Solar,Spring,3997
2023-11-26 00:00:00,Wind,Fall,2638
2023-04-25 00:00:00,Wind,Spring,2248
2021-08-24 00:00:00,Wind,Summer,9610
2025-01-27 00:00:00,Wind,Winter,17504
2025-01-03 00:00:00,Wind,Winter,4264
2022-07-03 00:00:00,Wind,Summer,3250
2022-04-27 00:00:00,Wind,Spring,7424
2022-10-17 00:00:00,Wind,Fall,1731
2024-12-24 00:00:00,Wind,Winter,2733
2025-07-05 00:00:00,Wind,Summer,3504
2024-03-24 00:00:00,Wind,Spring,17542
2021-03-05 00:00:00,Wind,Spring,5969
2023-04-18 00:00:00,Wind,Spring,7377
2020-02-20 00:00:00,Wind,Winter,13570
2023-04-22 00:00:00,Wind,Spring,4685
2021-06-30 00:00:00,Wind,Summer,1138
2023-09-15 00:00:00,Wind,Fall,2859
2021-06-27 00:00:00,Wind,Summer,1928
2023-12-18 00:00:00,Wind,Winter,1983
2025-01-03 00:00:00,Wind,Winter,2458
2025-10-11 00:00:00,Wind,Fall,3113
2022-09-17 00:00:00,Wind,Fall,10338
2020-10-19 00:00:00,Wind,Fall,7098
2024-10-10 00:00:00,Wind,Fall,7668
2022-04-26 00:00:00,Wind,Spring,2225
2023-05-08 00:00:00,Solar,Spring,6648
2021-11-11 00:00:00,Wind,Fall,380
2023-11-23 00:00:00,Wind,Fall,8437
2025-04-27 00:00:00,Solar,Spring,5174
2025-09-27 00:00:00,Wind,Fall,2138
2023-10-04 00:00:00,Wind,Fall,2050
2022-04-03 00:00:00,Wind,Spring,4104
2020-08-25 00:00:00,Wind,Summer,723
2022-07-17 00:00:00,Wind,Summer,4351
2025-10-03 00:00:00,Wind,Fall,11301
2021-08-06 00:00:00,Wind,Summer,11666
2021-05-14 00:00:00,Wind,Spring,6084
2024-04-22 00:00:00,Wind,Spring,11441
2021-09-12 00:00:00,Wind,Fall,833
2025-05-21 00:00:00,Solar,Spring,9175
2020-09-21 00:00:00,Solar,Fall,2049
2021-02-07 00:00:00,Wind,Winter,3072
2022-08-27 00:00:00,Solar,Summer,4302
2022-11-04 00:00:00,Wind,Fall,6595
2022-09-18 00:00:00,Wind,Fall,4391
2022-06-18 00:00:00,Solar,Summer,5292
2021-10-22 00:00:00,Wind,Fall,2015
2020-04-29 00:00:00,Wind,Spring,9416
2023-02-13 00:00:00,Wind,Winter,3717
2022-05-07 00:00:00,Wind,Spring,5564
2021-07-04 00:00:00,Wind,Summer,932
2023-01-15 00:00:00,Wind,Winter,11169
2023-02-16 00:00:00,Wind,Winter,6891
2024-08-05 00:00:00,Wind,Summer,776
2021-05-16 00:00:00,Wind,Spring,5170
2023-03-08 00:00:00,Wind,Spring,15041
2020-10-30 00:00:00,Wind,Fall,7334
2021-04-26 00:00:00,Wind,Spring,7918
2025-07-07 00:00:00,Wind,Summer,5004
2021-08-24 00:00:00,Wind,Summer,6030
2022-04-01 00:00:00,Wind,Spring,10193
2024-08-21 00:00:00,Wind,Summer,1351
2024-01-19 00:00:00,Wind,Winter,3386
2021-05-24 00:00:00,Wind,Spring,12352
2021-05-18 00:00:00,Wind,Spring,5826
2023-11-04 00:00:00,Wind,Fall,17543
2024-07-14 00:00:00,Solar,Summer,2112
2022-03-10 00:00:00,Wind,Spring,5077
2024-03-10 00:00:00,Wind,Spring,3791
2021-02-28 00:00:00,Wind,Winter,6317
2025-04-23 00:00:00,Wind,Spring,4602
2025-06-16 00:00:00,Solar,Summer,4345
2021-03-26 00:00:00,Wind,Spring,4671
2022-08-03 00:00:00,Wind,Summer,1048
2023-11-01 00:00:00,Wind,Fall,12440
2022-11-21 00:00:00,Wind,Fall,10615
2020-09-23 00:00:00,Wind,Fall,7077
2021-07-21 00:00:00,Solar,Summer,2455
2025-05-25 00:00:00,Wind,Spring,7409
2020-01-20 00:00:00,Wind,Winter,5481
2020-07-16 00:00:00,Wind,Summer,1793
2025-04-11 00:00:00,Wind,Spring,4126
2023-07-30 00:00:00,Wind,Summer,5343
2022-12-19 00:00:00,Wind,Winter,13567
2024-12-04 00:00:00,Wind,Winter,1630
2022-06-10 00:00:00,Solar,Summer,7582
2021-11-17 00:00:00,Wind,Fall,2394
2022-04-24 00:00:00,Wind,Spring,2963
2023-05-28 00:00:00,Wind,Spring,5726
2025-01-24 00:00:00,Wind,Winter,19742
2023-06-08 00:00:00,Solar,Summer,8461
2024-11-19 00:00:00,Wind,Fall,18100
2022-07-10 00:00:00,Wind,Summer,4280
2022-05-15 00:00:00,Wind,Spring,4614
2022-09-28 00:00:00,Wind,Fall,4568
2021-02-17 00:00:00,Wind,Winter,11639
2024-10-09 00:00:00,Wind,Fall,12368
2025-06-04 00:00:00,Solar,Summer,8787
2020-11-04 00:00:00,Solar,Fall,3051
2022-02-26 00:00:00,Wind,Winter,5296
2024-03-17 00:00:00,Solar,Spring,8354
2023-02-15 00:00:00,Solar,Winter,5873
2020-07-31 00:00:00,Wind,Summer,3969
2022-04-15 00:00:00,Solar,Spring,3210
2020-12-12 00:00:00,Wind,Winter,4914
2022-09-02 00:00:00,Wind,Fall,2497
2020-03-16 00:00:00,Wind,Spring,3407
2024-11-21 00:00:00,Wind,Fall,9569
2021-08-07 00:00:00,Wind,Summer,3328
2025-02-28 00:00:00,Solar,Winter,10622
2022-04-23 00:00:00,Wind,Spring,5891
2025-01-07 00:00:00,Wind,Winter,14713
